timestamp,video_id,confidence,threshold,is_abnormal
2026-03-10T21:33:17.542894,cam1,0.221860,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:19.011947,cam1,0.210352,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:20.472342,cam1,0.217316,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:21.868454,cam1,0.220096,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:23.247942,cam1,0.217111,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:24.638183,cam1,0.220440,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:25.979554,cam1,0.205067,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:27.349155,cam1,0.204914,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:28.700480,cam1,0.213181,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:30.111946,cam1,0.219475,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:31.457180,cam1,0.221766,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:32.783325,cam1,0.210741,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:34.178524,cam1,0.221093,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:35.523567,cam1,0.209014,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:36.881384,cam1,0.221479,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:38.289081,cam1,0.210606,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:39.654277,cam1,0.219602,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:40.997341,cam1,0.204987,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:42.365426,cam1,0.203722,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:43.767994,cam1,0.210675,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:45.115107,cam1,0.219851,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:46.484058,cam1,0.221906,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:47.851465,cam1,0.210128,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:49.157287,cam1,0.212271,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:50.643356,cam1,0.219975,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:52.091189,cam1,0.219548,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:53.518575,cam1,0.209784,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:54.880036,cam1,0.222251,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:56.285068,cam1,0.212004,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:57.701264,cam1,0.213284,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:33:59.071448,cam1,0.205863,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:00.452372,cam1,0.222229,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:01.799539,cam1,0.219443,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:03.184919,cam1,0.209977,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:04.558055,cam1,0.209798,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:05.859915,cam1,0.214957,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:07.240478,cam1,0.215995,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:08.619820,cam1,0.219082,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:10.015693,cam1,0.215515,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:11.408093,cam1,0.222268,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:12.723842,cam1,0.205188,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:14.086478,cam1,0.209169,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:15.444092,cam1,0.203301,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:16.846038,cam1,0.222861,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:18.202550,cam1,0.215471,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:19.569175,cam1,0.203454,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:20.909060,cam1,0.207005,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:22.297719,cam1,0.217461,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:23.726488,cam1,0.218985,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:25.105670,cam1,0.220362,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:26.534500,cam1,0.206571,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:27.847851,cam1,0.211654,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:29.272477,cam1,0.211065,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:30.595615,cam1,0.213913,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:31.902501,cam1,0.216464,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:33.247027,cam1,0.210899,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:34.687179,cam1,0.203501,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:36.069271,cam1,0.220879,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:37.516130,cam1,0.215779,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:38.919276,cam1,0.207774,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:40.241099,cam1,0.203439,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:41.642108,cam1,0.219175,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:42.933905,cam1,0.217495,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:44.226310,cam1,0.204376,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:45.502559,cam1,0.206825,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:46.923123,cam1,0.210712,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:48.284790,cam1,0.213643,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:49.643921,cam1,0.215957,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:50.995608,cam1,0.210420,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:52.361866,cam1,0.206573,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:53.734164,cam1,0.213292,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:55.078531,cam1,0.213887,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:56.480105,cam1,0.220254,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:57.841932,cam1,0.219746,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:34:59.183098,cam1,0.213077,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:00.536076,cam1,0.203262,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:01.903765,cam1,0.202764,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:03.268254,cam1,0.214266,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:04.653405,cam1,0.220438,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:06.153237,cam1,0.208685,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:07.458373,cam1,0.213834,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:08.833306,cam1,0.204041,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:10.245717,cam1,0.217964,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:11.648965,cam1,0.220422,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:13.076921,cam1,0.207568,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:14.375345,cam1,0.207112,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:15.659248,cam1,0.218862,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:16.934736,cam1,0.214389,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:18.309129,cam1,0.213870,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:19.725331,cam1,0.208140,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:21.155253,cam1,0.210742,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:22.569114,cam1,0.204425,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:23.943416,cam1,0.213517,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:25.536108,cam1,0.208032,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:27.114046,cam1,0.218518,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:28.978691,cam1,0.207116,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:30.380030,cam1,0.216522,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:31.758874,cam1,0.210094,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:33.089284,cam1,0.224617,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:34.447563,cam1,0.212425,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:35.836232,cam1,0.220919,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:37.239706,cam1,0.206995,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:38.635854,cam1,0.212375,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:40.045811,cam1,0.218556,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:41.414940,cam1,0.210883,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:42.766752,cam1,0.222361,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:44.132206,cam1,0.221119,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:45.488372,cam1,0.220527,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:46.876201,cam1,0.206909,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:48.253988,cam1,0.208582,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:49.633580,cam1,0.223024,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:51.015823,cam1,0.216546,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:52.331208,cam1,0.223905,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:53.735217,cam1,0.216089,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:54.986529,cam1,0.207491,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:56.378172,cam1,0.221528,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:57.930639,cam1,0.221114,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:35:59.371556,cam1,0.209253,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:00.785492,cam1,0.208936,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:02.236935,cam1,0.223811,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:03.622050,cam1,0.212305,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:05.118382,cam1,0.207061,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:06.554591,cam1,0.215777,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:07.848861,cam1,0.210338,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:09.205808,cam1,0.224015,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:10.604025,cam1,0.207242,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:12.054607,cam1,0.217784,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:13.452378,cam1,0.215162,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:14.857953,cam1,0.225341,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:16.232786,cam1,0.222476,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:17.638605,cam1,0.214252,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:19.032176,cam1,0.213637,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:20.370227,cam1,0.218447,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:21.733110,cam1,0.212747,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:23.060410,cam1,0.222737,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:24.451285,cam1,0.217104,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:25.818127,cam1,0.206200,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:27.355871,cam1,0.220431,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:28.624437,cam1,0.205758,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:29.964163,cam1,0.206538,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:31.316486,cam1,0.214945,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:32.663140,cam1,0.212306,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:34.045369,cam1,0.212186,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:35.412942,cam1,0.222293,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:36.779870,cam1,0.213331,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:38.204022,cam1,0.212482,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:39.878774,cam1,0.215179,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:41.343018,cam1,0.201017,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:42.685789,cam1,0.203114,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:44.106118,cam1,0.218204,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:45.454992,cam1,0.210642,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:46.797521,cam1,0.219304,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:48.171998,cam1,0.212777,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:49.516613,cam1,0.219844,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:50.868207,cam1,0.211638,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:52.216620,cam1,0.206325,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:53.528573,cam1,0.219667,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:54.874976,cam1,0.222995,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:56.260852,cam1,0.223848,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:57.594605,cam1,0.209924,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:36:58.895694,cam1,0.210671,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:00.272442,cam1,0.210013,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:01.701178,cam1,0.218737,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:03.093235,cam1,0.224469,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:04.458479,cam1,0.214339,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:05.716591,cam1,0.219364,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:07.068053,cam1,0.215221,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:08.471153,cam1,0.206651,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:09.806587,cam1,0.212926,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:11.057962,cam1,0.207234,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:12.291215,cam1,0.213029,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:13.639035,cam1,0.222199,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:14.975658,cam1,0.215266,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:16.374778,cam1,0.207916,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:17.761547,cam1,0.209594,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:19.124072,cam1,0.208796,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:20.475814,cam1,0.222572,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:21.840887,cam1,0.208855,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:23.397422,cam1,0.216942,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:24.766739,cam1,0.206119,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:26.161858,cam1,0.224482,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:27.517910,cam1,0.224917,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:28.847882,cam1,0.210699,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:30.222797,cam1,0.210353,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:31.582339,cam1,0.212990,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:32.872640,cam1,0.213024,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:34.242701,cam1,0.220878,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:35.593869,cam1,0.222867,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:36.962670,cam1,0.224830,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:38.321986,cam1,0.216054,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:39.725743,cam1,0.213868,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:41.388545,cam1,0.206229,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:42.725737,cam1,0.204665,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:44.098059,cam1,0.207101,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:45.504066,cam1,0.208288,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:46.888642,cam1,0.209410,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:48.254895,cam1,0.216691,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:49.569483,cam1,0.210713,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:50.956859,cam1,0.222031,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:52.308568,cam1,0.215908,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:53.581786,cam1,0.218803,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:54.929856,cam1,0.206904,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:56.283620,cam1,0.220362,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:57.645679,cam1,0.215488,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:37:58.949556,cam1,0.220055,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:38:00.354030,cam1,0.208507,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:38:01.779938,cam1,0.216217,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:38:03.143775,cam1,0.224648,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:38:04.472944,cam1,0.218661,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:38:05.764534,cam1,0.210450,0.161,True,abnormal_model.keras,35,128,,alert_start
2026-03-10T21:38:07.014705,cam1,0.215496,0.161,True,abnormal_model.keras,35,128,,alert_start
